,odd_size_score,is_odd_size_issue,odd_aspect_ratio_score,is_odd_aspect_ratio_issue,low_information_score,is_low_information_issue,light_score,is_light_issue,grayscale_score,is_grayscale_issue,dark_score,is_dark_issue,blurry_score,is_blurry_issue,exact_duplicates_score,is_exact_duplicates_issue,near_duplicates_score,is_near_duplicates_issue
C:/Users/jood1/Documents/stc-lora-dataset/005344.jpg,1.0,False,0.5625,False,0.9084370550573537,False,0.9408729399748279,False,1,False,0.9994686169859808,False,0.5901854024559801,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005353.jpg,1.0,False,0.5625,False,0.9014741939476597,False,0.8217146039917047,False,1,False,0.8447569758975456,False,0.4562677410298098,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005412.jpg,1.0,False,0.5625,False,0.9194144148631832,False,0.9169497310409906,False,1,False,0.8816252249642977,False,0.5372262540068746,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005428.jpg,1.0,False,0.5625,False,0.7794096942032019,False,1.0,False,1,False,0.8357043271483378,False,0.7834695151982722,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005447.jpg,1.0,False,0.5625,False,0.817779495119164,False,0.6795106586543227,False,1,False,0.9374000051759974,False,0.4198945347933416,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005459.jpg,1.0,False,0.5625,False,0.8857303377551701,False,0.810575123256585,False,1,False,0.7815977779556376,False,0.507282544811414,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005471.jpg,1.0,False,0.5625,False,0.8076824251863939,False,0.9729337890163983,False,1,False,0.6198301537147545,False,0.33885451300438374,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005493.jpg,1.0,False,0.5625,False,0.9080955671976151,False,0.9448236548352109,False,1,False,0.9456334339008082,False,0.42804069977106574,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005494.jpg,1.0,False,0.5625,False,0.8461654500588817,False,0.9559071965374655,False,1,False,0.9216741533241589,False,0.4564558491353573,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005539.jpg,1.0,False,0.5625,False,0.6782387865239585,False,0.5287096903817956,False,1,False,0.9962421974376521,False,0.7911262782122844,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005549.jpg,1.0,False,0.5625,False,0.7048125501268689,False,0.9644767784468845,False,1,False,0.8068657125691645,False,0.5805504566109188,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005552.jpg,1.0,False,0.5625,False,0.719611938510637,False,0.965945065525074,False,1,False,0.8065060226861228,False,0.6112075044012505,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005562.jpg,1.0,False,0.5625,False,0.9196488651203595,False,0.8518919001971186,False,1,False,0.9185935474030653,False,0.5224574367151822,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005563.jpg,1.0,False,0.5625,False,0.9134102927283781,False,0.8907589356059621,False,1,False,0.9570823920193171,False,0.5244120191861854,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005564.jpg,1.0,False,0.5625,False,0.9136672451789988,False,0.8795921323401715,False,1,False,0.9693412627450306,False,0.526719947162084,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005647.jpg,1.0,False,0.5625,False,0.9139037032803862,False,0.8838722945069376,False,1,False,0.8473721276069123,False,0.514303883902387,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005654.jpg,1.0,False,0.5625,False,0.820923468506713,False,1.0,False,1,False,0.7567663049397715,False,0.6951189135148425,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005656.jpg,1.0,False,0.5625,False,0.828369121145041,False,1.0,False,1,False,0.9359523971109983,False,0.7036122097281733,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005693.jpg,1.0,False,0.5625,False,0.8786919061771323,False,0.8334563775996051,False,1,False,0.9746692890366235,False,0.5006307054892876,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005695.jpg,1.0,False,0.5625,False,0.8811755143554558,False,0.8511497350217909,False,1,False,0.9746692890366235,False,0.49431014334248,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005729.jpg,1.0,False,0.5625,False,0.5830996420944577,False,0.9773575677419123,False,1,False,1.0,False,0.8187792443865888,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005802.jpg,1.0,False,0.5625,False,0.8718135129192324,False,0.8405846900039701,False,1,False,0.794113677065845,False,0.4546456393610778,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005812.jpg,1.0,False,0.5625,False,0.890678754170847,False,0.9366907712962644,False,1,False,0.7578863645942124,False,0.4763194832301827,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005817.jpg,1.0,False,0.5625,False,0.6747493851832171,False,0.5881936715714597,False,1,False,0.7978744446172705,False,0.5746251709885928,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005860.jpg,1.0,False,0.5625,False,0.30302135346238385,False,0.4980392156862745,False,1,False,1.0,False,1.0,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005900.jpg,1.0,False,0.5625,False,0.8555951884113795,False,0.9218514433961783,False,1,False,0.95412881693614,False,0.48873334352166964,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005901.jpg,1.0,False,0.5625,False,0.9127269349273451,False,0.7755674591376646,False,1,False,1.0,False,0.5698944209195922,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005907.jpg,1.0,False,0.5625,False,0.7919312930544087,False,0.9211079217197399,False,1,False,0.72595729531251,False,0.5029539425037228,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005911.jpg,1.0,False,0.5625,False,0.7485433479558332,False,1.0,False,1,False,0.8933930672587028,False,0.6757550415694262,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005936.jpg,1.0,False,0.5625,False,0.6800542764583148,False,1.0,False,1,False,0.9715290350255784,False,0.6789910361519069,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/005984.jpg,1.0,False,0.5625,False,0.8460716594602151,False,0.7295989280430013,False,1,False,0.7255032961191413,False,0.42223149045478214,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006023.jpg,1.0,False,0.5625,False,0.8991564287937689,False,0.9215599024460857,False,1,False,0.8414484134668933,False,0.5108004422190898,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006024.jpg,1.0,False,0.5625,False,0.877683088854811,False,0.9271778326967007,False,1,False,0.7642198556024565,False,0.487098171377797,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006028.jpg,1.0,False,0.5625,False,0.8762271741921144,False,0.9883120148639813,False,1,False,0.8899514823333592,False,0.47441488045653823,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006033.jpg,1.0,False,0.5625,False,0.9006746810183115,False,0.9315099414516685,False,1,False,0.823107408215622,False,0.5212272247580857,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006061.jpg,1.0,False,0.5625,False,0.7928021941798831,False,0.6553723404128109,False,1,False,0.9477328580171318,False,0.5232220109323553,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006098.jpg,1.0,False,0.5625,False,0.9455976281934868,False,0.9674731944454305,False,1,False,0.9760953291063674,False,0.5664131893701476,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006099.jpg,1.0,False,0.5625,False,0.8506110140665908,False,0.9930598206099988,False,1,False,0.808434848974563,False,0.46483981849549616,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006105.jpg,1.0,False,0.5625,False,0.6631125694151412,False,1.0,False,1,False,0.5337073149516985,False,0.609152345595037,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006112.jpg,1.0,False,0.5625,False,0.8686217776388307,False,0.8825648313369964,False,1,False,0.9891873409724656,False,0.5561821625219756,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006130.jpg,1.0,False,0.5625,False,0.7014856477763869,False,0.8091761321054234,False,1,False,0.5560716280454423,False,0.4512980771177003,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006168.jpg,1.0,False,0.5625,False,0.8749344104355186,False,0.9327906002725006,False,1,False,0.9596319299524357,False,0.4941340835848842,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006170.jpg,1.0,False,0.5625,False,0.7945417191963058,False,0.9930520693102984,False,1,False,0.5814327317327265,False,0.3945783378804324,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006171.jpg,1.0,False,0.5625,False,0.8531294373693803,False,0.9535020350352086,False,1,False,0.6481427403886376,False,0.39506993818832425,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006187.jpg,1.0,False,0.5625,False,0.8894937504461771,False,0.9137254901960784,False,1,False,0.988536998763261,False,0.5393798279683646,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006193.jpg,1.0,False,0.5625,False,0.7573368318344513,False,0.6084469746939789,False,1,False,1.0,False,0.7671073831071714,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006231.jpg,1.0,False,0.5625,False,0.7585840959041616,False,0.9934802815872563,False,1,False,0.6899550381241037,False,0.6283127085235695,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006268.jpg,1.0,False,0.5625,False,0.9192045907733442,False,0.9199457123835182,False,1,False,0.8220622692177018,False,0.4666874174344201,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006277.jpg,1.0,False,0.5625,False,0.9131162942230366,False,0.8994118222433412,False,1,False,0.9963455871469985,False,0.5603323497692123,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006322.jpg,1.0,False,0.5625,False,0.7589263761551502,False,1.0,False,1,False,0.8314207440710539,False,0.6435907085809385,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006349.jpg,1.0,False,0.5625,False,0.913858507719708,False,0.8785835234232449,False,1,False,0.9963625347500751,False,0.5292001400527266,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006361.jpg,1.0,False,0.5625,False,0.7807712871131682,False,0.9887211432080015,False,1,False,0.9920535325561478,False,0.45842212213077427,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006362.jpg,1.0,False,0.5625,False,0.7155105078703765,False,0.9667734119795577,False,1,False,0.4248665891879798,False,0.5361275483233398,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006415.jpg,1.0,False,0.5625,False,0.933264946377658,False,0.9631178607547027,False,1,False,0.9628708276194202,False,0.6342388085002333,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006435.jpg,1.0,False,0.5625,False,0.8502142137177752,False,0.6993496220689285,False,1,False,0.8157503085725303,False,0.39842688531941783,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006477.jpg,1.0,False,0.5625,False,0.8094151784497946,False,0.9351610399965194,False,1,False,0.5404299764736835,False,0.3707437651388068,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006542.jpg,1.0,False,0.5625,False,0.8848418589444373,False,0.8730191476228228,False,1,False,0.9002680108442601,False,0.5572438525986154,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006601.jpg,1.0,False,0.5625,False,0.8992342485638988,False,0.7364074538744817,False,1,False,0.996078431372549,False,0.41966439883177553,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006607.jpg,1.0,False,0.5625,False,0.9141929038283533,False,0.940448297851714,False,1,False,0.9095283135625064,False,0.413619117169295,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006609.jpg,1.0,False,0.5625,False,0.9010871394785073,False,0.8949449165923489,False,1,False,0.9416354292723201,False,0.523258210463929,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006655.jpg,1.0,False,0.5625,False,0.7586881033906181,False,1.0,False,1,False,0.9403628657855072,False,0.7730094695648061,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006671.jpg,1.0,False,0.5625,False,0.8245683188856326,False,0.9591049768070357,False,1,False,0.5859686657160744,False,0.31826569319731657,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006684.jpg,1.0,False,0.5625,False,0.8724034524664124,False,0.8247670852994117,False,1,False,0.8151903847088723,False,0.47059668477092687,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006705.jpg,1.0,False,0.5625,False,0.816767711365586,False,0.637881070385807,False,1,False,1.0,False,0.5237310283253077,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006721.jpg,1.0,False,0.5625,False,0.9319267192887541,False,0.8980569397003769,False,1,False,0.8708041421021981,False,0.48973513791197765,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006724.jpg,1.0,False,0.5625,False,0.7911804367518047,False,1.0,False,1,False,0.73426967589547,False,0.403489764623832,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006748.jpg,1.0,False,0.5625,False,0.32815631088888964,False,0.8043674088331814,False,1,False,1.0,False,1.0,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006768.jpg,1.0,False,0.5625,False,0.9192596080862443,False,0.9095284683493439,False,1,False,0.8999789394776235,False,0.5179399534350526,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006797.jpg,1.0,False,0.5625,False,0.7462777847980666,False,0.9979547600297404,False,1,False,0.5667499090769026,False,0.6162650285987681,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006808.jpg,1.0,False,0.5625,False,0.6628658429178473,False,0.9702033032492711,False,1,False,0.3582823949202694,False,0.5331293293145625,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006860.jpg,1.0,False,0.5625,False,0.843995604403737,False,0.8823498039633976,False,1,False,0.9884410850155475,False,0.5493849388953841,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006877.jpg,1.0,False,0.5625,False,0.9090643462655283,False,0.9672716962170034,False,1,False,0.877917540545195,False,0.4217617961268485,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006905.jpg,1.0,False,0.5625,False,0.8565523492700413,False,0.7927250088575687,False,1,False,0.7846123745131341,False,0.47194725495529377,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006907.jpg,1.0,False,0.5625,False,0.9011324535147456,False,0.9297397598521305,False,1,False,0.7955812607670318,False,0.4829458604526087,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006931.jpg,1.0,False,0.5625,False,0.9072550454976733,False,0.903400054844346,False,1,False,1.0,False,0.5756592695737606,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006935.jpg,1.0,False,0.5625,False,0.9084696657727553,False,0.8995408464972388,False,1,False,1.0,False,0.5766776939308147,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006959.jpg,1.0,False,0.5625,False,0.8972919786098121,False,0.9677257046203487,False,1,False,1.0,False,0.596714137440084,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006960.jpg,1.0,False,0.5625,False,0.8445162100602597,False,1.0,False,1,False,0.7857077121910793,False,0.39385895109757185,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006961.jpg,1.0,False,0.5625,False,0.8891693275338618,False,1.0,False,1,False,0.9879543562700903,False,0.5205011049397792,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/006983.jpg,1.0,False,0.5625,False,0.8800990984925932,False,0.8588727209884655,False,1,False,0.9445729808274154,False,0.5497394583968052,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007035.jpg,1.0,False,0.5625,False,0.8204524176211223,False,0.489960356155559,False,1,False,0.99511013611888,False,0.4715862743081429,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007043.jpg,1.0,False,0.5625,False,0.911970191229055,False,0.9134791395969133,False,1,False,0.9298769085072548,False,0.5170383943521017,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007067.jpg,1.0,False,0.5625,False,0.5433605440678148,False,0.8464157811996504,False,1,False,0.9972918423605541,False,0.8226140518414431,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007068.jpg,1.0,False,0.5625,False,0.6536490796286354,False,0.9817737741291197,False,1,False,1.0,False,0.9060359735410953,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007089.jpg,1.0,False,0.5625,False,0.8515471172256833,False,1.0,False,1,False,0.8330304870696769,False,0.5677473201241727,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007092.jpg,1.0,False,0.5625,False,0.8722996175366426,False,0.9463825331013105,False,1,False,0.7500011048951604,False,0.48174772549620726,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007094.jpg,1.0,False,0.5625,False,0.87621917776716,False,0.9367807133803928,False,1,False,0.7769093234643366,False,0.5037446566181392,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007096.jpg,1.0,False,0.5625,False,0.8087510645775859,False,0.9627304466374611,False,1,False,0.7306939184505316,False,0.3263890429372779,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007097.jpg,1.0,False,0.5625,False,0.8752079776025717,False,0.9585853759157099,False,1,False,0.7391767920282168,False,0.48683581526411157,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007100.jpg,1.0,False,0.5625,False,0.8872366609732136,False,0.9339074315465997,False,1,False,0.9689518174008316,False,0.51144213939379,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007118.jpg,1.0,False,0.5625,False,0.8657334817162345,False,0.6866081430884494,False,1,False,0.8595247651996664,False,0.46798536384990874,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007123.jpg,1.0,False,0.5625,False,0.6272802232878298,False,1.0,False,1,False,0.3254901960784314,False,0.6338079980876952,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007133.jpg,1.0,False,0.5625,False,0.8672117195302497,False,0.9079394746341187,False,1,False,0.7396853139722775,False,0.5201740181764996,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007135.jpg,1.0,False,0.5625,False,0.8930672053141561,False,0.9505756318594768,False,1,False,0.7291004501158209,False,0.4794222306582714,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007136.jpg,1.0,False,0.5625,False,0.8867319240858033,False,0.9826619649709161,False,1,False,0.7301356728242281,False,0.4583098205819479,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007137.jpg,1.0,False,0.5625,False,0.8811574989345771,False,0.9328761924773916,False,1,False,0.7089852499049981,False,0.42391156027971433,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007138.jpg,1.0,False,0.5625,False,0.9067281545680219,False,0.9672792153196761,False,1,False,0.7916192798298847,False,0.4804798435867833,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007140.jpg,1.0,False,0.5625,False,0.894468472355965,False,0.9713333601566607,False,1,False,0.7980441296760594,False,0.481297187230616,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007141.jpg,1.0,False,0.5625,False,0.7756758532222692,False,0.993569344851107,False,1,False,0.7508036755168092,False,0.7053027198960572,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007142.jpg,1.0,False,0.5625,False,0.8824031761534065,False,0.9073067756891524,False,1,False,0.7902800908971674,False,0.49413688652486787,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007203.jpg,1.0,False,0.5625,False,0.7320573889817171,False,1.0,False,1,False,0.7665378157606819,False,0.6521344692710157,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007218.jpg,1.0,False,0.5625,False,0.8796968243074513,False,0.9659552277057253,False,1,False,0.9870479639808644,False,0.5195296711740034,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007219.jpg,1.0,False,0.5625,False,0.9077808594360701,False,0.9391136845721293,False,1,False,0.9941260161306071,False,0.4986610859555489,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007235.jpg,1.0,False,0.5625,False,0.7395432501163453,False,0.5885457416807497,False,1,False,0.9945869952105282,False,0.7537972406481783,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007295.jpg,1.0,False,0.5625,False,0.8534192779054326,False,0.9394603278575595,False,1,False,0.9612526749577437,False,0.5179765257187342,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007365.jpg,1.0,False,0.5625,False,0.8912521688289079,False,0.9349463888908609,False,1,False,0.8235294117647058,False,0.39811660879667565,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007371.jpg,1.0,False,0.5625,False,0.7668211652850956,False,1.0,False,1,False,0.8979290196968172,False,0.8715771183116785,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007392.jpg,1.0,False,0.5625,False,0.8883107802786294,False,0.8679300920266847,False,1,False,0.8753207793395288,False,0.5123971869781042,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007417.jpg,1.0,False,0.5625,False,0.8371374238335177,False,0.9328771089215595,False,1,False,0.6496297706448745,False,0.4473668000174482,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007418.jpg,1.0,False,0.5625,False,0.8724949450210983,False,0.8794634575964849,False,1,False,0.8029664819206609,False,0.3701081295410351,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007443.jpg,1.0,False,0.5625,False,0.8145686545564635,False,0.9948869000743509,False,1,False,0.8980835420176158,False,0.5708178808384736,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007464.jpg,1.0,False,0.5625,False,0.7576525733748628,False,1.0,False,1,False,0.8825170043550314,False,0.8246605438333529,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007501.jpg,1.0,False,0.5625,False,0.8214467600141815,False,0.7614416295392716,False,1,False,0.868899333362989,False,0.41675296823577535,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007502.jpg,1.0,False,0.5625,False,0.8116385919957573,False,0.8900214973297221,False,1,False,0.9342405954549815,False,0.39419274880382593,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007509.jpg,1.0,False,0.5625,False,0.8391857663664887,False,0.9058134239336034,False,1,False,0.9078105613941163,False,0.5899694303302365,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007527.jpg,1.0,False,0.5625,False,0.8727890182911735,False,0.9305006645234638,False,1,False,0.671414328918075,False,0.3782149280940993,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007591.jpg,1.0,False,0.5625,False,0.7446138642918703,False,0.9979547600297404,False,1,False,0.991748990021163,False,0.7519495009864532,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007599.jpg,1.0,False,0.5625,False,0.8813320953320878,False,0.918221612091272,False,1,False,0.763879281754274,False,0.5177658505414477,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007649.jpg,1.0,False,0.5625,False,0.7558317803681964,False,1.0,False,1,False,0.585034165677195,False,0.5007635946684177,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007655.jpg,1.0,False,0.5625,False,0.7838101457431785,False,1.0,False,1,False,0.9388206381923472,False,0.8623231112724459,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007656.jpg,1.0,False,0.5625,False,0.7560579169210583,False,1.0,False,1,False,0.7717234356465026,False,0.8130383798095117,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007673.jpg,1.0,False,0.5625,False,0.8710726083479424,False,1.0,False,1,False,0.9079732511680073,False,0.526613453989945,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007705.jpg,1.0,False,0.5625,False,0.630148141229228,False,0.9529411764705882,False,1,False,0.519976177255742,False,0.6850366796939942,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007712.jpg,1.0,False,0.5625,False,0.9052975309476738,False,0.9513807723588245,False,1,False,1.0,False,0.5267441658630663,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007721.jpg,1.0,False,0.5625,False,0.8766065767655489,False,0.7535720160989839,False,1,False,1.0,False,0.509635120197484,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007733.jpg,1.0,False,0.5625,False,0.8869358840492403,False,0.7069114736546673,False,1,False,0.8718549431568068,False,0.42780525494190225,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007740.jpg,1.0,False,0.5625,False,0.43147055975058946,False,0.8149589652417443,False,1,False,1.0,False,0.9754039513103966,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007750.jpg,1.0,False,0.5625,False,0.837803069525254,False,0.8909231353628219,False,1,False,0.857307884554695,False,0.49502854820403674,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007796.jpg,1.0,False,0.5625,False,0.9028280730115018,False,0.9212196977372775,False,1,False,1.0,False,0.5666636450194289,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007801.jpg,1.0,False,0.5625,False,0.9103237102348635,False,0.9239693904090515,False,1,False,1.0,False,0.573096868284382,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007810.jpg,1.0,False,0.5625,False,0.9107587993722451,False,0.9920323607220703,False,1,False,0.912589987030904,False,0.5934638452049454,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007817.jpg,1.0,False,0.5625,False,0.8676944722579883,False,0.8952678302808211,False,1,False,0.8706444974483025,False,0.5070349470855104,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007847.jpg,1.0,False,0.5625,False,0.779756084325592,False,0.9523669027152376,False,1,False,0.8753390599186697,False,0.37944434863123333,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007872.jpg,1.0,False,0.5625,False,0.6427399494323162,False,0.1297829355091763,False,1,False,0.9742048128094206,False,0.7617741797053306,False,1.0,False,1.0,False
C:/Users/jood1/Documents/stc-lora-dataset/007888.jpg,1.0,False,0.5625,False,0.9369897077672431,False,0.8734822097508836,False,1,False,0.9959237412692215,False,0.5444217368766386,False,1.0,False,1.0,False
